index,pdfsize,metadata size,xref Length,obj,endobj,JS,Javascript,Class
3874,348,286,2080,122,122,0,0,Benign
1232,11,180,88,9,9,1,1,Malicious
2661,2,180,11,9,9,2,3,Malicious
2817,60,365,24,9,9,1,2,Malicious
7738,20,296,215,29,29,0,0,Benign
7480,139,273,51,125,125,0,0,Benign
7894,241,298,52,163,163,0,0,Benign
6501,338,371,7,6,6,0,0,Benign
4153,377,309,274,224,223,0,0,Benign
6108,98,369,528,63,63,0,0,Benign
3061,9,180,9,6,6,1,1,Malicious
7097,22,295,26,25,25,0,0,Benign
8100,59,277,20,77,77,0,0,Benign
1735,21,180,6,8,8,1,1,Malicious
2823,15,224,20,9,9,1,1,Malicious
6249,327,422,805,121,121,2,3,Benign
5627,94,277,1292,123,123,0,0,Benign
2475,55,273,25,4,4,1,1,Malicious
2564,305,180,9,9,9,1,2,Malicious
8160,35,339,24,9,9,1,1,Malicious
6888,202,354,121,86,86,0,0,Benign
6336,68,381,201,48,48,0,0,Benign
707,4,180,14,19,19,1,2,Malicious
3046,46,180,15,8,8,1,1,Malicious
6978,363,374,84,61,61,0,0,Benign
5189,34,298,12,12,12,0,0,Benign
6255,70,349,546,55,55,0,0,Benign
5472,43,226,169,29,29,0,0,Benign
72,2,180,8,30,30,1,2,Malicious
4448,77,262,21,34,34,0,0,Benign
4839,32,298,12,25,25,0,0,Benign
7661,144,273,238,53,53,0,0,Benign
5101,70,262,21,37,37,0,0,Benign
1190,12,180,9,8,8,1,1,Malicious
2601,106,365,28,8,8,1,1,Malicious
1125,8,180,11,18,18,1,2,Malicious
1241,13,480,23,9,9,1,1,Malicious
7335,166,293,68,64,64,0,0,Benign
6750,172,282,53,63,63,0,0,Benign
6847,192,305,919,118,118,0,0,Benign
3351,9,180,9,27,26,1,1,Malicious
5094,81,283,23,11,11,0,0,Benign
4008,80,335,52,51,51,0,0,Benign
1577,10,180,16,9,9,1,1,Malicious
3906,87,283,39,38,38,0,0,Benign
3729,67,297,75,74,74,0,0,Benign
4358,60,283,27,26,26,0,0,Benign
1343,2,180,3,8,8,1,1,Malicious
8167,345,371,60,9,9,1,1,Malicious
6232,80,379,369,61,61,0,0,Benign
440,15,224,20,10,10,1,1,Malicious
1100,1,180,111612,15,15,3,4,Malicious
2637,2,222,15,9,8,2,3,Malicious
5787,68,433,339,698,698,71,72,Benign
649,80,296,84,13,13,1,2,Malicious
1546,3,180,11,9,9,1,1,Malicious
6234,82,405,379,78,78,0,0,Benign
8110,15,252,46,114,114,0,0,Benign
2852,9,180,216,7,7,1,1,Malicious
3503,7,180,10,0,1,1,0,Malicious
5910,80,465,326,1161,1161,1,2,Benign
630,306,180,9,13,13,2,3,Malicious
4768,38,365,57,6,6,0,0,Benign
1249,14,224,20,8,8,1,1,Malicious
5613,73,276,60,22,22,0,0,Benign
482,4,256,15,10,10,1,1,Malicious
1584,15,224,20,7,7,0,0,Malicious
4676,87,445,84,6,6,0,0,Benign
1462,2,180,111612,9,9,1,2,Malicious
3040,11,224,20,9,9,1,2,Malicious
5010,83,283,28,25,25,0,0,Benign
6304,81,390,655,749,749,0,0,Benign
3273,8,180,13,14,14,0,0,Malicious
3683,2,180,11,10,9,2,3,Malicious
4145,357,283,166,165,165,0,0,Benign
5786,75,433,348,63,63,0,0,Benign
4954,93,445,83,6,6,0,0,Benign
3225,37,338,200006,15,15,1,2,Malicious
1072,38,338,200005,10,10,1,1,Malicious
4815,78,374,480,11,11,0,0,Benign
2631,9,180,152,9,9,1,1,Malicious
1660,26,246,10,9,9,1,1,Malicious
2425,15,224,20,8,8,0,0,Malicious
5079,96,262,21,272,272,0,0,Benign
7242,25,298,12,266,266,0,0,Benign
7000,27,362,36,29,29,0,0,Benign
3097,253,180,10,75,75,0,0,Malicious
3976,72,321,208,207,207,0,0,Benign
7328,28,298,12,12,12,0,0,Benign
7771,13,310,57,26,26,0,0,Benign
5835,34,467,40,54,54,1,1,Benign
5481,61,226,234,133,133,0,0,Benign
7829,16,229,29,50,50,0,0,Benign
5495,62,326,131,86,86,0,0,Benign
5291,76,265,21,30,30,0,0,Benign
1408,2,180,10,9,9,1,2,Malicious
1845,17,267,10,9,9,1,1,Malicious
1798,17,381,25,9,9,1,2,Malicious
3957,331,390,209,222,222,1,4,Benign
1475,100,256,38,9,9,1,1,Malicious
5943,61,443,85,61,61,0,0,Benign
35,7,201,996,21,21,5,6,Malicious
6236,74,365,340,68,68,0,0,Benign
444,4,196,28,19,19,0,0,Malicious
2359,3,180,7,4,4,1,1,Malicious
3654,15,257,16,13,13,2,3,Malicious
6434,80,398,313,229,229,0,0,Benign
3179,9,180,152,30,30,0,0,Malicious
1286,2,196,15,9,9,1,1,Malicious
6080,86,382,447,70,70,0,0,Benign
4445,87,272,21,46,46,0,0,Benign
3416,37,180,11,13,13,2,3,Malicious
2137,79,256,96,9,9,1,2,Malicious
2636,7,212,9,8,8,1,1,Malicious
4016,34,299,25,24,24,0,0,Benign
7904,48,293,45,29,29,0,0,Benign
1681,232,180,6,9,9,1,2,Malicious
7798,50,288,293,32,32,0,0,Benign
5968,50,356,232,89,89,0,0,Benign
5275,90,283,33,6,6,0,0,Benign
1692,11,365,23,9,9,1,2,Malicious
6053,86,350,382,121,121,0,0,Benign
6520,3,384,15,14,14,0,0,Benign
3635,10,180,16,10,9,2,3,Malicious
372,12,180,9,19,19,2,3,Malicious
6296,84,377,546,157,157,0,0,Benign
5453,76,272,21,11,11,0,0,Benign
4882,79,262,21,35,35,0,0,Benign
7757,22,278,39,23,23,0,0,Benign
140,2,180,111612,10,10,1,1,Malicious
4884,79,283,26,36,36,0,0,Benign
4419,87,283,28,16,16,0,0,Benign
7628,23,298,12,32,32,0,0,Benign
6726,130,283,56,55,55,0,0,Benign
714,15,180,10,12,12,1,2,Malicious
5243,79,272,21,6,6,0,0,Benign
3188,9,180,70,13,13,0,0,Malicious
7232,27,260,12,26,26,0,0,Benign
4431,90,283,27,11,11,0,0,Benign
5747,68,431,439,119,119,0,0,Benign
406,8,288,17,10,10,1,1,Malicious
20,13,475,25,24,24,1,2,Malicious
1004,15,180,10,14,14,0,0,Malicious
4986,67,322,64,20,20,0,0,Benign
2411,4,180,14,39,39,0,0,Malicious
2545,2,180,11,4,4,1,1,Malicious
6144,97,387,1016,72,72,0,0,Benign
2390,150,262,18,9,9,1,1,Malicious
6577,158,438,2677,71,71,2,3,Benign
42,12,180,9,10,10,1,1,Malicious
2830,45,45107,5,9,9,1,1,Malicious
3371,35,339,24,10,10,0,0,Malicious
3022,2,180,8,9,9,1,2,Malicious
3364,7,180,10,25,25,0,0,Malicious
4399,75,265,21,25,25,0,0,Benign
5252,77,262,21,147,147,0,0,Benign
11,5,246,16,15,15,1,2,Malicious
4760,83,262,21,11,11,0,0,Benign
1177,3,180,10,4,4,1,1,Malicious
1947,4,218,10,9,9,1,2,Malicious
2501,9,258,31,4,4,1,1,Malicious
7107,19,226,20,16,16,0,0,Benign
2863,7,180,17,39,39,0,0,Malicious
3865,46,307,194,65,65,0,0,Benign
1026,4,396,14,10,10,1,1,Malicious
3848,44,285,82,78,78,0,0,Benign
2989,89,180,77,35,35,1,1,Malicious
961,8,180,10,18,18,3,4,Malicious
2889,60,365,24,9,9,1,1,Malicious
3015,1,180,111113,68,68,5,6,Malicious
3338,8,180,9,11,11,3,4,Malicious
7876,179,302,445,104,104,0,0,Benign
735,8,180,11,11,11,1,2,Malicious
4400,61,262,21,11,11,0,0,Benign
1440,3,180,111612,4,4,1,1,Malicious
7790,57,288,740,47,47,0,0,Benign
2875,1,180,5,6,6,1,1,Malicious
3986,59,331,78,77,77,0,0,Benign
916,7,239,10,21,21,0,0,Malicious
6827,104,283,50,36,36,0,0,Benign
7887,141,254,63,55,55,0,0,Benign
4089,87,395,67,66,66,0,0,Benign
7562,23,298,12,31,31,0,0,Benign
6399,98,419,484,58,58,0,0,Benign
2772,18,266,12,9,9,1,2,Malicious
1624,17,180,10,7,6,1,1,Malicious
7315,28,260,12,165,165,0,0,Benign
821,154,180,6,10,10,1,1,Malicious
1367,17,180,10,9,9,1,2,Malicious
3712,49,323,60,59,59,0,0,Benign
7956,80,291,70,32,32,0,0,Benign
7355,26,260,12,41,41,0,0,Benign
850,31,255,10,24,24,1,2,Malicious
1000,1,180,111113,15,15,2,3,Malicious
6576,111,371,1237,327,327,1,2,Benign
4114,59,342,50,49,49,0,0,Benign
1637,3,256,15,9,9,2,3,Malicious
1667,22,258,10,9,9,1,2,Malicious
4589,376,282,116,100,100,0,0,Benign
3173,8,180,10,29,29,0,0,Malicious
6239,76,366,346,60,60,0,0,Benign
1347,3,180,8,9,9,1,1,Malicious
8154,50,330,25,4,4,1,1,Malicious
3230,9,408,21,19,19,5,6,Malicious
6761,100,282,44,57,57,0,0,Benign
6298,99,448,566,98,98,0,0,Benign
4783,36,260,12,49,49,0,0,Benign
7512,27,260,12,36,36,0,0,Benign
3232,4,180,14,25,25,0,0,Malicious
5704,42,339,125,119,119,0,0,Benign
6695,283,337,120,119,119,0,0,Benign
703,9,180,10,10,10,1,1,Malicious
5105,80,283,31,6,6,0,0,Benign
6526,329,370,17,16,16,0,0,Benign
3291,563,180,128,12,12,1,1,Malicious
3673,16,180,10,19,19,5,6,Malicious
2408,9,180,9,7,6,1,1,Malicious
7552,25,283,10,6,6,0,0,Benign
1327,12,180,9,4,4,1,1,Malicious
7621,27,298,12,167,167,0,0,Benign
5406,35,298,12,41,41,0,0,Benign
6710,141,290,110,109,109,0,0,Benign
4909,71,262,21,135,135,0,0,Benign
4440,83,283,38,61,61,0,0,Benign
6836,262,305,534,148,148,0,0,Benign
986,17,250,10,10,10,1,1,Malicious
6503,1,369,6,5,5,0,0,Benign
7431,111,265,24,21,21,0,0,Benign
7037,27,285,44,43,43,0,0,Benign
6774,258,412,1504,26,26,0,0,Benign
4049,53,376,35,34,34,0,0,Benign
3485,7,180,8,10,10,1,1,Malicious
2474,33,288,60,9,9,1,1,Malicious
5238,97,283,25,6,6,0,0,Benign
3873,68,298,284,56,56,0,0,Benign
1198,15,224,20,8,8,1,1,Malicious
4181,41,311,39,38,38,0,0,Benign
1518,219,180,27,9,9,1,1,Malicious
6787,118,283,23,6,6,0,0,Benign
5477,75,226,547,37,37,0,0,Benign
1799,132,317,50,9,9,1,2,Malicious
1014,17,180,10,19,19,1,1,Malicious
128,275,296,81,13,13,2,3,Malicious
1364,17,180,10,8,8,1,1,Malicious
6612,109,399,640,275,275,1,2,Benign
4470,48,352,67,131,131,0,0,Benign
891,5,180,18,11,11,3,4,Malicious
2793,8,180,10,7,7,0,0,Malicious
6869,156,346,158,85,85,0,0,Benign
5455,68,286,22,27,27,0,0,Benign
4403,89,283,30,21,21,0,0,Benign
7895,42,287,28,2182,2182,0,0,Benign
7795,46,288,219,46,46,0,0,Benign
5413,72,262,21,11,11,0,0,Benign
7019,25,297,30,29,29,0,0,Benign
3249,9,180,9,15,15,1,1,Malicious
6942,43,262,27,38,38,0,0,Benign
1208,12,224,20,9,9,1,1,Malicious
3868,79,320,44,43,43,0,0,Benign
7349,24,298,12,39,39,0,0,Benign
4065,98,406,100,99,99,0,0,Benign
6999,26,362,207,28,28,0,0,Benign
6220,73,389,403,108,108,1,1,Benign
1239,1,180,111113,5,5,1,1,Malicious
2289,14,293,12,9,9,1,1,Malicious
2740,306,351,32,9,9,1,2,Malicious
275,16,180,10,13,13,1,2,Malicious
4585,375,282,97,117,117,0,0,Benign
1035,77,180,11,20,20,1,2,Malicious
1229,10,382,18,9,9,1,1,Malicious
1008,14,224,20,21,21,3,4,Malicious
6671,195,411,723,253,253,1,2,Benign
5178,81,272,21,25,25,0,0,Benign
3828,39,309,225,60,60,0,0,Benign
2532,2,180,9,8,8,1,1,Malicious
4293,78,262,21,6,6,0,0,Benign
1058,8,215,10,19,19,0,0,Malicious
6089,86,384,463,65,65,0,0,Benign
281,13,180,9,10,10,1,1,Malicious
1043,14,256,16,16,16,1,2,Malicious
1316,2,180,10,9,9,1,1,Malicious
968,10,358,21,19,19,0,0,Malicious
2381,4,180,14,9,9,0,0,Malicious
6532,1,357,9,8,8,0,0,Benign
1939,9,180,9,9,9,1,2,Malicious
8035,14,252,32,35,35,0,0,Benign
1274,17,180,10,4,4,1,1,Malicious
619,2,256,15,10,10,1,1,Malicious
6758,274,282,73,57,57,0,0,Benign
1742,14,258,10,8,8,1,1,Malicious
1390,3,218,10,9,9,1,1,Malicious
6664,284,373,182,77,77,2,3,Benign
1579,1,180,111612,4,4,1,1,Malicious
1655,28,266,12,9,9,1,1,Malicious
3568,409,310,56,12,12,1,1,Malicious
2352,9,180,9,4,4,1,1,Malicious
2212,8,180,11,8,8,1,1,Malicious
8139,7,318,17,5,5,1,1,Malicious
3178,37,180,11,13,13,0,0,Malicious
3192,806,203,10,3,3,1,2,Malicious
1307,2,256,15,9,9,1,1,Malicious
575,7,180,10,11,11,3,4,Malicious
2360,2,180,11,9,9,1,2,Malicious
5802,46,382,212,48,48,0,0,Benign
1280,16,180,10,9,9,1,2,Malicious
6658,271,384,109,60,60,1,2,Benign
4957,80,262,21,60,60,0,0,Benign
6770,203,298,38,11,11,0,0,Benign
5724,44,331,103,121,121,0,0,Benign
1993,37,180,11,9,9,1,2,Malicious
2639,7,180,13,8,8,1,1,Malicious
269,9,180,9,30,30,1,2,Malicious
629,12,258,31,19,19,0,0,Malicious
6078,86,385,436,105,105,0,0,Benign
3081,5,218,10,4,4,1,1,Malicious
3466,4,247,16,26,26,0,0,Malicious
7152,234,304,90,87,87,0,0,Benign
4396,90,467,94,6,6,0,0,Benign
4023,98,404,71,72,72,0,0,Benign
7759,67,294,123,350,350,0,0,Benign
5543,85,305,750,87,87,0,0,Benign
5568,58,226,243,97,97,0,0,Benign
2046,7,180,10,9,9,2,3,Malicious
4356,64,283,27,26,26,0,0,Benign
6431,42,572,246,31,31,0,0,Benign
2113,6,218,10,9,9,1,2,Malicious
27,89,331,204,100,100,16,16,Malicious
2040,37,299,26,9,9,2,3,Malicious
3928,40,307,44,43,43,0,0,Benign
7401,23,298,12,25,25,0,0,Benign
3216,8,180,10,0,1,0,0,Malicious
8076,15,229,36,38,38,0,0,Benign
3814,322,210,33,32,32,0,0,Benign
129,9,180,9,21,21,5,6,Malicious
6082,90,385,481,74,74,0,0,Benign
8033,26,252,49,38,38,0,0,Benign
4599,70,262,21,21,21,0,0,Benign
13,17,373,27,26,26,1,2,Malicious
7020,24,297,35,34,34,0,0,Benign
4476,97,283,30,11,11,0,0,Benign
1525,220,180,25,9,9,1,2,Malicious
2365,7,249,16,8,8,1,1,Malicious
4648,55,279,35,111,111,0,0,Benign
3052,94,180,9,5,5,1,1,Malicious
4005,40,299,28,27,27,0,0,Benign
2340,15,224,20,59,59,0,0,Malicious
374,8,180,10,14,14,3,4,Malicious
5981,74,437,870,128,128,2,3,Benign
7033,253,273,91,90,90,0,0,Benign
939,16,248,10,14,14,2,3,Malicious
7834,15,229,32,167,167,0,0,Benign
5718,72,341,526,76,76,0,0,Benign
4573,72,272,21,6,6,0,0,Benign
2147,807,203,10,89,89,4,5,Malicious
3591,93,283,61,10,10,1,1,Malicious
6472,86,336,628,50,50,0,0,Benign
7435,13,298,19,48,48,0,0,Benign
6879,148,344,150,100,100,0,0,Benign
3623,17,250,15,26,26,2,3,Malicious
529,9,180,9,18,18,2,3,Malicious
3714,95,329,40,39,39,0,0,Benign
6400,93,419,516,117,117,0,0,Benign
4732,89,283,29,11,11,0,0,Benign
1269,3,180,111612,6,6,1,1,Malicious
4281,77,283,28,27,27,0,0,Benign
1394,14,224,20,9,9,1,2,Malicious
4850,90,283,36,11,11,0,0,Benign
4009,50,335,42,41,41,0,0,Benign
4390,37,307,55,41,41,0,0,Benign
1797,2,180,263987,4,4,1,1,Malicious
2979,7,250,15,4,4,1,1,Malicious
1441,11,180,9,9,9,1,1,Malicious
6134,96,412,800,111,111,2,3,Benign
7968,15,229,37,33,33,0,0,Benign
3811,97,306,74,73,73,0,0,Benign
5631,83,393,1110,89,89,0,0,Benign
1273,11,258,31,9,9,1,2,Malicious
4703,80,265,21,11,11,0,0,Benign
1712,2,180,111614,9,9,1,2,Malicious
955,18,252,10,10,10,1,2,Malicious
6076,75,370,403,65,65,0,0,Benign
7525,110,280,687,125,125,0,0,Benign
7243,30,260,12,15,15,0,0,Benign
7611,26,298,12,24,24,0,0,Benign
403,10,258,31,15,15,1,2,Malicious
2071,9,294,10,9,9,1,2,Malicious
7778,20,288,89,54,54,0,0,Benign
1977,6,256,16,9,9,1,2,Malicious
158,1,180,111612,19,19,5,6,Malicious
5844,376,405,494,766,766,0,0,Benign
3888,56,327,110,29,29,0,0,Benign
5451,95,496,225,286,286,0,0,Benign
902,7,180,10,12,12,1,2,Malicious
352,12,180,9,22,22,1,2,Malicious
5326,89,471,82,6,6,0,0,Benign
4540,74,371,30,39,39,0,0,Benign
4130,80,273,86,48,48,0,0,Benign
754,8,285,17,10,10,1,1,Malicious
5833,325,345,302,97,97,0,0,Benign
2971,306,351,32,8,8,1,1,Malicious
8149,4,464,14,8,8,1,1,Malicious
2920,60,365,24,9,9,1,2,Malicious
311,4,502,14,14,14,2,3,Malicious
4644,74,262,21,109,109,0,0,Benign
661,4,180,14,19,19,1,1,Malicious
1989,8,180,11,9,9,1,2,Malicious
3665,170,244,25,14,14,2,3,Malicious
306,10,180,9,15,15,2,3,Malicious
2335,5,180,8,4,4,1,1,Malicious
4790,75,262,21,15,15,0,0,Benign
2356,113,180,16,8,8,1,1,Malicious
3702,329,280,89,49,49,0,0,Benign
3804,79,314,134,51,51,0,0,Benign
1927,3,218,12,8,8,1,1,Malicious
7181,20,305,78,45,45,0,0,Benign
3427,9,180,9,16,16,1,2,Malicious
749,2,222,15,17,17,1,2,Malicious
3638,243,347,21,13,13,2,3,Malicious
7112,18,196,35,34,34,0,0,Benign
1266,11,180,9,5,5,1,1,Malicious
6003,79,400,433,62,62,0,0,Benign
6226,85,349,449,70,70,0,0,Benign
7240,27,298,12,26,26,0,0,Benign
3595,524,239,195,20,20,1,2,Malicious
2134,4,201,52,9,9,1,2,Malicious
5066,94,283,25,6,6,0,0,Benign
4109,64,342,80,51,51,0,0,Benign
4969,70,262,21,36,36,0,0,Benign
4904,31,298,12,34,34,0,0,Benign
514,2,180,111612,22,22,1,1,Malicious
7321,27,260,12,30,30,0,0,Benign
409,2,180,10,21,21,5,6,Malicious
6120,88,412,525,56,56,0,0,Benign
8156,52,330,27,8,8,1,1,Malicious
8095,17,229,21,36,36,0,0,Benign
7092,21,277,24,18,18,0,0,Benign
207,12,180,9,15,15,1,2,Malicious
6659,269,379,203,528,528,2,3,Benign
458,8,180,10,24,24,1,1,Malicious
2054,7,180,11,9,9,1,2,Malicious
2430,1,180,111612,35,35,1,1,Malicious
250,14,224,20,17,17,1,1,Malicious
6985,97,379,94,101,101,0,0,Benign
5437,85,283,28,6,6,0,0,Benign
1107,11,180,46,14,14,2,3,Malicious
7715,244,249,355,210,210,0,0,Benign
1713,1,180,7,8,8,1,1,Malicious
3911,81,384,474,70,70,0,0,Benign
6590,111,346,946,450,450,1,2,Benign
715,1,180,9,14,14,2,3,Malicious
552,21,180,6,19,19,0,0,Malicious
1439,15,224,20,8,7,1,1,Malicious
2270,16,180,77,39,39,0,0,Malicious
3144,37,397,62,55,55,0,0,Malicious
7814,21,288,104,29,29,0,0,Benign
1925,2,180,9,90,89,4,5,Malicious
634,8,180,11,17,17,1,1,Malicious
316,15,180,10,26,25,1,2,Malicious
7692,281,282,119,80,80,0,0,Benign
5424,95,283,37,6,6,0,0,Benign
427,10,256,16,14,14,3,4,Malicious
7095,152,304,66,65,65,0,0,Benign
105,4,216,28,19,19,0,0,Malicious
3041,8,246,19,8,8,0,0,Malicious
4238,61,361,163,95,95,0,0,Benign
2169,5,180,10,9,9,1,1,Malicious
1709,17,247,10,4,4,1,1,Malicious
89,16,180,10,15,15,1,2,Malicious
2241,77,180,11,9,9,1,1,Malicious
3174,9,180,9,12,12,1,1,Malicious
6123,81,386,460,61,61,0,0,Benign
1949,76,180,11,9,9,1,2,Malicious
4044,51,391,35,34,34,0,0,Benign
7719,204,250,302,242,242,0,0,Benign
2848,9,180,9,6,6,0,0,Malicious
1,15,224,20,19,19,0,0,Malicious
4337,58,415,304,30,30,0,0,Benign
935,17,180,10,15,15,2,3,Malicious
7005,180,408,1331,116,116,0,0,Benign
2720,54,358,22,9,9,1,1,Malicious
5205,84,283,30,123,123,0,0,Benign
8029,61,252,102,45,45,0,0,Benign
591,12,384,21,21,21,5,6,Malicious
7890,401,302,613,314,314,0,0,Benign
6154,78,369,328,82,82,0,0,Benign
2936,10,298,10,8,8,1,1,Malicious
2448,15,224,20,54,54,0,0,Malicious
1576,28,266,12,9,9,1,2,Malicious
7342,187,260,12,99,99,0,0,Benign
6832,130,305,507,121,121,0,0,Benign
213,1,180,111612,121,121,2,3,Malicious
778,4,216,28,30,30,1,2,Malicious
6923,388,354,373,369,369,0,0,Benign
3496,9,180,70,21,21,0,0,Malicious
6426,60,364,380,27,27,0,0,Benign
2043,8,250,15,9,9,1,2,Malicious
7427,104,283,31,28,28,0,0,Benign
5420,90,283,30,11,11,0,0,Benign
1567,10,280,29,8,8,1,1,Malicious
165,8,180,10,17,17,1,2,Malicious
4702,78,272,21,11,11,0,0,Benign
3566,45,180,15,13,13,2,3,Malicious
6275,74,413,440,39,39,0,0,Benign
7783,52,288,610,34,34,0,0,Benign
5439,97,262,21,37,37,0,0,Benign
2013,6,250,15,9,9,1,2,Malicious
273,9,180,9,16,16,1,2,Malicious
3860,37,309,12,11,11,0,0,Benign
4167,48,300,65,64,64,0,0,Benign
6533,1,366,6,5,5,0,0,Benign
3788,70,378,85,54,54,0,0,Benign
5183,82,272,21,55,55,0,0,Benign
394,47,331,21,19,19,0,0,Malicious
583,8,232,18,17,17,1,1,Malicious
8049,130,299,435,244,244,0,0,Benign
8162,4,502,14,9,9,1,1,Malicious
7590,24,298,12,37,37,0,0,Benign
6727,119,283,50,49,49,0,0,Benign
7827,14,229,37,32,32,0,0,Benign
6622,260,412,572,170,170,1,2,Benign
520,15,180,10,15,15,1,2,Malicious
1763,12,180,8,9,9,1,1,Malicious
1875,136,180,7,9,9,1,1,Malicious
5355,78,262,21,121,121,0,0,Benign
3965,48,299,33,32,32,0,0,Benign
3344,4,389,13,19,19,0,0,Malicious
2253,7,180,11,8,8,1,1,Malicious
3224,4,180,14,0,1,1,0,Malicious
526,37,180,11,15,15,3,4,Malicious
2946,8,180,11,7,7,0,0,Malicious
4473,74,283,23,34,34,0,0,Benign
3899,78,394,346,68,68,0,0,Benign
5655,64,532,601,242,242,0,0,Benign
692,4,402,14,14,14,2,3,Malicious
7739,60,257,76,112,112,0,0,Benign
4444,93,283,24,12,12,0,0,Benign
3633,14,224,20,11,11,2,3,Malicious
5805,48,347,138,97,97,1,1,Benign
1050,16,180,10,11,11,0,1,Malicious
590,7,201,996,16,16,1,2,Malicious
519,95,180,9,14,14,2,3,Malicious
3380,7,180,11,19,19,0,0,Malicious
3676,1,180,111113,29,29,2,3,Malicious
5776,98,373,856,80,80,0,0,Benign
6743,112,283,58,11,11,0,0,Benign
5179,62,471,731,6,6,0,0,Benign
1607,108,331,211,9,9,1,1,Malicious
3610,12,250,28,13,13,2,3,Malicious
7809,24,288,33,37,37,0,0,Benign
8186,529,296,87,9,9,1,1,Malicious
1809,3,180,10,4,4,1,1,Malicious
791,17,250,15,10,10,1,2,Malicious
792,17,180,10,16,17,3,4,Malicious
7380,25,260,12,6,6,0,0,Benign
1855,16,180,10,9,9,1,2,Malicious
1980,9,180,9,35,35,5,6,Malicious
3233,775,268,249,11,11,1,2,Malicious
3598,17,270,10,14,14,2,2,Malicious
933,8,180,10,17,17,3,4,Malicious
3963,69,360,88,87,87,0,0,Benign
6099,53,407,153,484,484,0,0,Benign
5626,98,305,124,46,46,0,0,Benign
5506,53,226,71,157,157,0,0,Benign
7600,30,298,17,127,127,0,0,Benign
4179,323,317,746,745,745,0,0,Benign
4026,58,349,55,54,54,0,0,Benign
7254,194,262,24,21,21,0,0,Benign
4116,53,334,43,42,42,0,0,Benign
988,13,256,16,14,14,2,3,Malicious
6670,276,350,641,319,319,2,2,Benign
3453,5,180,18,22,22,1,2,Malicious
7479,11,288,42,6,6,0,0,Benign
3778,36,383,76,49,49,0,0,Benign
5658,314,386,595,95,95,2,3,Benign
6865,183,296,223,77,77,0,0,Benign
3093,828,180,9,68,68,5,6,Malicious
3155,43,373,48,62,62,0,0,Malicious
5069,83,262,21,32,32,0,0,Benign
5806,361,346,123,180,180,0,0,Benign
3201,6,180,9,10,10,1,1,Malicious
6607,269,407,183,432,432,2,3,Benign
1098,17,180,10,13,13,1,2,Malicious
6797,140,283,51,121,121,0,0,Benign
2844,50,50283,6,89,89,4,5,Malicious
886,8,180,11,22,22,1,2,Malicious
8078,17,229,40,26,26,0,0,Benign
6354,401,303,471,76,76,0,0,Benign
515,4,201,79,12,12,2,3,Malicious
8098,186,271,51,239,239,0,0,Benign
4833,83,262,21,30,30,0,0,Benign
1453,17,180,10,4,4,1,1,Malicious
3553,9,180,9,17,12,1,1,Malicious
3609,191,288,237,13,13,2,3,Malicious
4665,83,283,27,613,613,0,0,Benign
2506,5,218,10,7,6,1,1,Malicious
2994,78,288,20,8,8,1,1,Malicious
3999,53,335,35,34,34,0,0,Benign
7761,71,306,150,79,79,0,0,Benign
906,18,180,10,19,19,0,0,Malicious
28,11,224,20,19,19,0,0,Malicious
7740,186,298,56,38,38,0,0,Benign
2507,7,249,19,31,31,0,0,Malicious
2428,11,258,31,9,9,1,2,Malicious
5043,91,283,31,6,6,0,0,Benign
5346,92,283,30,120,120,0,0,Benign
762,6,180,16,10,10,1,1,Malicious
3747,91,462,53,52,52,0,0,Benign
4811,76,262,21,28,28,0,0,Benign
284,10,256,16,15,15,2,3,Malicious
686,15,224,20,30,30,1,2,Malicious
7568,17,298,13,25,25,0,0,Benign
2353,2,180,111714,4,4,1,1,Malicious
6586,170,378,502,230,230,1,2,Benign
7032,14,306,26,25,25,0,0,Benign
21,7,246,19,17,17,2,3,Malicious
2752,12,180,77,9,9,2,3,Malicious
885,5,180,8,13,13,2,3,Malicious
917,70,302,148,17,17,1,1,Malicious
1040,9,180,9,19,19,1,1,Malicious
6497,26,357,82,81,81,52,53,Benign
1265,12,180,9,9,9,1,2,Malicious
4579,74,282,30,40,40,0,0,Benign
7086,240,295,1632,162,162,0,0,Benign
7616,102,283,30,6,6,0,0,Benign
277,8,180,10,21,21,2,4,Malicious
5084,87,262,21,32,32,0,0,Benign
2084,8,224,20,9,9,1,2,Malicious
1245,1,180,111714,9,9,1,1,Malicious
2382,238,281,29,9,9,1,1,Malicious
571,9,180,9,17,17,0,0,Malicious
1435,10,180,9,8,8,1,1,Malicious
3902,68,342,184,181,181,2,2,Benign
5089,74,265,21,268,268,0,0,Benign
1247,2,180,263987,8,8,1,1,Malicious
6151,92,425,551,81,81,0,0,Benign
4681,83,265,21,40,40,0,0,Benign
3526,7,180,9,14,14,2,3,Malicious
2514,3,180,10,9,9,1,2,Malicious
5445,81,283,32,124,124,0,0,Benign
1007,18,180,10,10,10,1,1,Malicious
4770,73,283,28,11,11,0,0,Benign
4543,32,374,82,21,21,0,0,Benign
6176,85,397,470,54,54,0,0,Benign
7402,25,283,10,36,36,0,0,Benign
2064,445,180,9,9,9,1,2,Malicious
5352,89,283,26,159,159,0,0,Benign
6466,79,226,79,37,37,0,0,Benign
1690,22,258,10,9,9,1,2,Malicious
7065,19,285,51,22,22,0,0,Benign
7438,153,298,17,6,6,0,0,Benign
5343,89,271,47,6,6,0,0,Benign
1985,4,180,14,9,9,1,2,Malicious
